doi;author;title;year;abstract;journal
10.1515/stuf-1989-0117;Viktor A. Tatarinov;Fachsprachen. Eine Einf?hrung;1989;Article Fachsprachen. Eine Einf?hrung was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0118;B?rbel Kunzmann-M?ller;Die russischen Partikeln als Pragmalexeme;1989;Article Die russischen Partikeln als Pragmalexeme was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0119;Dieter Herbero;Germanistische Lexikographie;1989;Article Germanistische Lexikographie was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0120;Claudia Perlick;Strukturen baskischer Verbformen;1989;Article Strukturen baskischer Verbformen was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0121;Ulrich Schr?ter;Die Semantik schwerer W?rter im Deutschen;1989;Article Die Semantik schwerer W?rter im Deutschen was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0122;Klaus M?ller;Òëóìà÷àëúíû ñëîóíãê áåëàðóñêàé ìîâû;1989;Article Òëóìà÷àëúíû ñëîóíãê áåëàðóñêàé ìîâû was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0123;Margit Lissek;Kommunikationstheoretische Schriften I: Sprechen, Mitteilen, Verstehen;1989;Article Kommunikationstheoretische Schriften I: Sprechen, Mitteilen, Verstehen was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0124;Reinhard Blutner;Politeness: Some Universals in Language Usage;1989;Article Politeness: Some Universals in Language Usage was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0125;Reinhard Blutner;Learning how to ask: A sociolinguistic appraisal of the role of the intermew in social science research;1989;Article Learning how to ask: A sociolinguistic appraisal of the role of the intermew in social science research was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0126;Dieter Herberg;Fourth International Symposium on Lexicography;1989;Article Fourth International Symposium on Lexicography was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0127;Horst Ehrhardt;Kolloquium des wissenschaftlichen Nachwuchses der germanistisch-linguistischen Kollektive der p?dagogischen Hochschulen der DDR;1989;Article Kolloquium des wissenschaftlichen Nachwuchses der germanistisch-linguistischen Kollektive der p?dagogischen Hochschulen der DDR was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1515/stuf-1989-0128;Ulrich Kautz;Internationale Konferenz ?bersetzungswissenschaft und Sprachmittlerausbildung;1989;Article Internationale Konferenz ?bersetzungswissenschaft und Sprachmittlerausbildung was published on December 1, 1989 in the journal STUF - Language Typology and Universals (volume 42, issue 1).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.masthead;;Titelei;1988;Article Titelei was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.ii;;Jahresinhaltsverzeichnis Bd. 41 (1988);1988;Article Jahresinhaltsverzeichnis Bd. 41 (1988) was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.3;ANITA STEUBE;?ber den modularen Aufbau grammatischer Repr?sentationen und semantischer Interpretationen (am Beispiel von Handlungss?tzen);1988;Article ?ber den modularen Aufbau grammatischer Repr?sentationen und semantischer Interpretationen (am Beispiel von Handlungss?tzen) was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.23;I . ZIMMERMANN;Nominalisierungen mit dem Pr?fix n, e im Russischen;1988;Article Nominalisierungen mit dem Pr?fix n, e im Russischen was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.31;?. BARTSCHAT;Aspekt und Sequenzierung in russischen Texten;1988;Article Aspekt und Sequenzierung in russischen Texten was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.38;CAO XUAN HAO;The Count/Mass Distinction in Vietnamese and the Concept ?f 'Classifier';1988;Article The Count/Mass Distinction in Vietnamese and the Concept ?f 'Classifier' was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.48;HELMA PASCH;Die Entlehnung von Bantu-Pr?fixen in eine Nichtbantu-Sprache;1988;Article Die Entlehnung von Bantu-Pr?fixen in eine Nichtbantu-Sprache was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.64;HOLMER BROCHLOS;Zum unterschiedlichen Rektionsverhalten koreanischer Verben im Vergleich zu ihren deutschen ?quivalenten;1988;Article Zum unterschiedlichen Rektionsverhalten koreanischer Verben im Vergleich zu ihren deutschen ?quivalenten was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.73;?. K. S. SOLANKI;On Defining the Varying Pronunciation of the Consonantal Digraph that the Beginning of a Word;1988;Article On Defining the Varying Pronunciation of the Consonantal Digraph that the Beginning of a Word was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.75;Ë. II. ÞÄÀÊÈÍ;Ïîññåññèâíîå çíà÷åíèå äðåâíåïåðñèäñêîãî àíàëèòè÷åñêîãî ïåðôåêòà ñòðàäàòåëüíîãî çàëîãà;1988;Article Ïîññåññèâíîå çíà÷åíèå äðåâíåïåðñèäñêîãî àíàëèòè÷åñêîãî ïåðôåêòà ñòðàäàòåëüíîãî çàëîãà was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.82;JOCHEN STERNKOPF;Zum Anteil adjektivischer Wortbildungskonstruktionen bei der Textgestaltung;1988;Article Zum Anteil adjektivischer Wortbildungskonstruktionen bei der Textgestaltung was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.91;CORNELIA HENSEL;Mittel metakommunikativer Steuerung;1988;Article Mittel metakommunikativer Steuerung was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.102;"CSABA F?LDES; ZOLT?N GY?RKE";Wortbildung auf der Grundlage von Phraseologismen in der deutschen, russischen und ungarischen Sprache;1988;Article Wortbildung auf der Grundlage von Phraseologismen in der deutschen, russischen und ungarischen Sprache was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.113;AXEL KOBERNE;Diskussion: Bemerkungen zum Trendverfahren nach Zwirner bei der Analyse des Tonh?henverlaufs;1988;Article Diskussion: Bemerkungen zum Trendverfahren nach Zwirner bei der Analyse des Tonh?henverlaufs was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.117;;Rezensionen;1988;Article Rezensionen was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.144;;Berichte;1988;Article Berichte was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.150;;Mitteilungen;1988;Article Mitteilungen was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.153;;Titelei 2;1988;Article Titelei 2 was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.155;RUDOLF R??I?KA;On the Array of Arguments in Slavic Languages;1988;Article On the Array of Arguments in Slavic Languages was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.179;WOLFGANG ULLRICH WURZEL;Derivation, Flexion und Blockierung;1988;Article Derivation, Flexion und Blockierung was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.199;FR?D?RIC HARTWEG;Sprachpolitik, Sprachideologie und Franz?sische Revolution im Elsa?;1988;Article Sprachpolitik, Sprachideologie und Franz?sische Revolution im Elsa? was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.208;VOLKER FUCHS;Zu einigen Problemen bei der funktional-semantischen Systematisierung sprachlicher Mittel zum Modalit?tsausdruck im heutigen Franz?sisch;1988;Article Zu einigen Problemen bei der funktional-semantischen Systematisierung sprachlicher Mittel zum Modalit?tsausdruck im heutigen Franz?sisch was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.221;KARL-ERNST SOMMEBFELDT;Zur Wortartklassifikation des Deutschen - Untersuchungen zur Wortartzugeh?rigkeit partizipialer Bildungen;1988;Article Zur Wortartklassifikation des Deutschen - Untersuchungen zur Wortartzugeh?rigkeit partizipialer Bildungen was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.230;LUTZ H?SSELBAKTH;Das unilaterale Vergleichsverfahren in Theorie und Praxis Dargestellt am Beispiel kausaler Konnektive;1988;Article Das unilaterale Vergleichsverfahren in Theorie und Praxis Dargestellt am Beispiel kausaler Konnektive was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.237;;Rezensionen;1988;Article Rezensionen was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.271;SIEGMUND BRAUNER;Bericht;1988;Article Bericht was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.277;;Titelei 3;1988;Article Titelei 3 was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.279;GOTTHARD LERCKNER;Der Diskurs im sprachgeschichtlichen Proze?;1988;Article Der Diskurs im sprachgeschichtlichen Proze? was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.293;VYTAUTAS VAI?NORAS;Valenztheoretische Statusbestimmung des Infinitivs anhand fr?hneuhochdeutscher Texte;1988;Article Valenztheoretische Statusbestimmung des Infinitivs anhand fr?hneuhochdeutscher Texte was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
10.1524/stuf.1988.41.16.307;REGINE METZLER;Einige Bemerkungen zu grammatischen und kommunikativen Normen, bezogen auf die sprachliche Situation im 16. Jahrhundert;1988;Article Einige Bemerkungen zu grammatischen und kommunikativen Normen, bezogen auf die sprachliche Situation im 16. Jahrhundert was published on June 1, 1988 in the journal STUF - Language Typology and Universals (volume 41, issue 1-6).;LANGUAGE TYPOLOGY AND UNIVERSALS
